Nickname,Control,MannWhitney_any_dim_significant,MannWhitney_significant_dims,MannWhitney_corrected_pvals,MannWhitney_raw_pvals,MannWhitney_dims_tested,Permutation_stat,Permutation_pval,Mahalanobis_stat,Mahalanobis_pval,Permutation_FDR_significant,Permutation_FDR_pval,Mahalanobis_FDR_significant,Mahalanobis_FDR_pval
MB380B (MB-C1),Empty-Split,False,[],"[0.7879850135276372, 0.7879850135276372, 0.7879850135276372, 0.7879850135276372, 0.7879850135276372, 0.7879850135276372]","[0.2750389932009092, 0.7879850135276372, 0.692486835516168, 0.5583365375081784, 0.7637449284635762, 0.7637449284635762]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.2125592758167967,0.5684315684315684,0.6416814663362479,0.7892107892107892,False,0.7114332208671831,False,0.8486459776782357
SS54295-gal4 (PBG2‐9.s‐EBt.b‐NO1.b (PB)),Empty-Split,True,['PCA1'],"[0.027784697144174572, 0.9369558676699575, 0.44638251505651216, 0.42371525343577543, 0.7148193176775743, 0.9369558676699575]","[0.004630782857362428, 0.9369558676699575, 0.22319125752825608, 0.14123841781192514, 0.4765462117850495, 0.812432208131742]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",0.775050405420268,0.8321678321678322,0.827196427036117,0.4255744255744256,False,0.8715863084284137,False,0.5571665176928335
MB063B (PAM-10),Empty-Split,False,[],"[0.1308124573433367, 0.9369558676699575, 0.5227303518123327, 0.37474066080805196, 0.9024669607442766, 0.9369558676699575]","[0.02180207622388945, 0.9369558676699575, 0.26136517590616637, 0.12491355360268398, 0.6016446404961844, 0.7879850135276372]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.241078199753384,0.3176823176823177,0.7965856345248976,0.4925074925074925,False,0.5284798534798535,False,0.5988133079042169
41744 (IR8a mutant),TNTxPR,False,[],"[0.9868335403179407, 0.39950538459285856, 0.43166619013676644, 0.9653912985617039, 0.6281002097802239, 0.2973248729366606]","[0.9868335403179407, 0.13316846153095285, 0.21583309506838322, 0.80449274880142, 0.41873347318681586, 0.04955414548944343]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.3656360385595767,0.1108891108891109,1.089736411687435,0.07392607392607392,False,0.4560733384262796,False,0.2163424810483634
51306 (OR47b mutant),TNTxPR,False,[],"[0.8489171939216485, 0.7330680125079497, 0.8489171939216485, 0.8489171939216485, 0.7330680125079497, 0.8489171939216485]","[0.7831879835419842, 0.2117255824820854, 0.8489171939216485, 0.7508639985954604, 0.24435600416931658, 0.539325062123728]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.2564984356790858,0.5894105894105894,0.6528783917679241,0.8541458541458542,False,0.7173609523007114,False,0.8806996112695595
c316 (MB-DPM),Empty-Gal4,True,"['PCA4', 'PCA5', 'PCA6']","[0.05735225370901311, 0.19098653177542188, 0.6238520809623239, 0.004529433319893289, 0.0006035272135149008, 0.0006035272135149008]","[0.03823483580600874, 0.1591554431461849, 0.6238520809623239, 0.0022647166599466446, 0.00020117573783830027, 0.0001210006543523834]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.5193542742372137,0.03196803196803197,1.5170659176828933,0.001998001998001998,False,0.21162708259482452,True,0.03614567250930887
86666 (LH1139),Empty-Split,True,['PCA2'],"[0.5198375077168678, 0.031730909037134526, 0.5198375077168678, 0.1911289032322408, 0.07767516592619553, 0.2128635915853741]","[0.43797600121511027, 0.005288484839522421, 0.5198375077168678, 0.0955644516161204, 0.025891721975398508, 0.14190906105691606]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",3.988545823979641,0.11988011988011989,1.216326293514584,0.015984015984015984,False,0.4560733384262796,False,0.0935535053182112
86670 (LH1594),Empty-Split,False,[],"[0.7486224971547887, 0.7486224971547887, 0.7486224971547887, 0.7486224971547887, 0.7486224971547887, 0.886784835609217]","[0.31895098736180794, 0.6238520809623239, 0.4017932346855225, 0.5583365375081784, 0.2481686938067007, 0.886784835609217]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.3594774644309564,0.12487512487512488,0.7728486326435282,0.5484515484515484,False,0.4560733384262796,False,0.6535440607296895
86674 (LH247),Empty-Split,False,[],"[0.9621482836066155, 0.9621482836066155, 0.9621482836066155, 0.9621482836066155, 0.9621482836066155, 0.9621482836066155]","[0.4765462117850495, 0.7397342431142654, 0.812432208131742, 0.9621482836066155, 0.3842667981691905, 0.6238520809623239]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.9668189310432171,0.2037962037962038,0.726021727898618,0.6113886113886113,False,0.4560733384262796,False,0.7083720876824325
86667 (LH1000),Empty-Split,False,[],"[0.5227303518123327, 0.5227303518123327, 0.9455820162331645, 0.9873785512460885, 0.6857620898833751, 0.5227303518123327]","[0.2481686938067007, 0.16873524285558883, 0.7879850135276372, 0.9873785512460885, 0.45717472658891667, 0.26136517590616637]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.8225087809530651,0.22477522477522477,0.8399201383937981,0.4355644355644356,False,0.4560733384262796,False,0.5628397576449524
86671 (LH412),Empty-Split,True,"['PCA2', 'PCA4']","[0.6260810128087017, 0.001693958215697346, 0.4656601979256442, 0.001961425302386401, 0.39870427055781743, 0.6260810128087017]","[0.6260810128087017, 0.000282326369282891, 0.31044013195042947, 0.0006538084341288003, 0.19935213527890872, 0.5365835537460252]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.7368786604406146,0.1888111888111888,1.562400663057302,0.07292707292707293,False,0.4560733384262796,False,0.2163424810483634
86675 (LH542),Empty-Split,False,[],"[0.7486224971547887, 0.44638251505651216, 0.7486224971547887, 0.17930582598279016, 0.17930582598279016, 0.9369558676699575]","[0.6238520809623239, 0.22319125752825608, 0.5583365375081784, 0.05976860866093005, 0.0516819061644163, 0.9369558676699575]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.1559212243424037,0.5224775224775224,0.9858886106567315,0.18681318681318682,False,0.6978055501545434,False,0.37374625374625375
86669 (LH567),Empty-Split,False,[],"[0.5860416230076372, 0.5860416230076372, 0.32105586585725554, 0.5860416230076372, 0.5860416230076372, 0.4257271831707482]","[0.43797600121511027, 0.5860416230076372, 0.05350931097620926, 0.49865925804988187, 0.4779486596694533, 0.14190906105691606]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.2799025711998095,0.17182817182817184,0.9199695650714753,0.2917082917082917,False,0.4560733384262796,False,0.4514132484057296
86661 (LH1554),Empty-Split,False,[],"[0.7148193176775743, 0.7148193176775743, 0.9873785512460885, 0.9873785512460885, 0.7148193176775743, 0.7148193176775743]","[0.28919323724869117, 0.3842667981691905, 0.8370636154898536, 0.9873785512460885, 0.4765462117850495, 0.43825357196871007]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",0.754373473540304,0.8181818181818182,0.6094248169344554,0.8121878121878122,False,0.8614718614718615,False,0.8551607123035695
VT43924 (MB-APL),Empty-Gal4,True,"['PCA1', 'PCA5']","[0.04181294228169896, 0.2885067684348811, 0.2885067684348811, 0.6238050092602413, 0.004848707852521092, 0.9342393414808573]","[0.013937647427232986, 0.1510837576857439, 0.19233784562325407, 0.5198375077168678, 0.0008081179754201819, 0.9342393414808573]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",8.159958518308354,0.001998001998001998,1.5441102949325005,0.000999000999000999,True,0.045877199723353565,True,0.033133533133533136
GMR86D09-GAL4,Empty-Gal4,False,[],"[0.19341625217681008, 0.31710019990234056, 0.6238520809623239, 0.19341625217681008, 0.19341625217681008, 0.6199230986844522]","[0.06418997117728065, 0.21140013326822704, 0.6238520809623239, 0.0846530330989827, 0.09670812608840504, 0.5166025822370435]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.7042402460637882,0.26873126873126874,1.0691535014845224,0.07892107892107893,False,0.49516224516224516,False,0.2243613529327815
LC10-2,Empty-Split,True,['PCA2'],"[0.09813475058946135, 0.0409702625538819, 0.4557451951317665, 0.23464541039759917, 0.9369558676699575, 0.9369558676699575]","[0.03271158352982045, 0.00682837709231365, 0.3038301300878443, 0.11732270519879959, 0.9369558676699575, 0.7879850135276372]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.740772214240425,0.007992007992007992,0.9760665667585308,0.1878121878121878,False,0.08835608835608835,False,0.37374625374625375
LC10-1,Empty-Split,False,[],"[0.9873785512460885, 0.79729191972291, 0.9873785512460885, 0.9873785512460885, 0.9873785512460885, 0.9873785512460885]","[0.7397342431142654, 0.132881986620485, 0.9873785512460885, 0.886784835609217, 0.886784835609217, 0.861855796318015]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.272273694873246,0.5624375624375625,0.5191455521550388,0.932067932067932,False,0.7114332208671831,False,0.9415305506676065
LC9,Empty-Split,False,[],"[0.7637449284635762, 0.398645959861455, 0.7637449284635762, 0.7637449284635762, 0.398645959861455, 0.7637449284635762]","[0.537265926636113, 0.132881986620485, 0.45717472658891667, 0.692486835516168, 0.11732270519879959, 0.7637449284635762]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.003465610875889,0.18681318681318682,0.7463381268906575,0.6133866133866134,False,0.4560733384262796,False,0.7083720876824325
LC11,Empty-Split,False,[],"[0.6447191119633355, 0.39204776385924955, 0.206633850696363, 0.22019756742310395, 0.206633850696363, 0.9873785512460885]","[0.537265926636113, 0.26136517590616637, 0.035381335266633125, 0.11009878371155198, 0.068877950232121, 0.9873785512460885]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.037474080763762,0.5914085914085914,0.8199157812067634,0.4435564435564436,False,0.7173609523007114,False,0.5683675299059915
LC4,Empty-Split,True,['PCA5'],"[0.271981273088525, 0.753865329868274, 0.271981273088525, 0.24941596557245493, 0.028642205877458846, 0.676252339294765]","[0.18132084872568333, 0.753865329868274, 0.14190906105691606, 0.08313865519081831, 0.004773700979576474, 0.5635436160789709]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.9090939368080213,0.21078921078921078,0.8864278185162456,0.3336663336663337,False,0.4560733384262796,False,0.47373902693051634
LC6,Empty-Split,False,[],"[0.911826411753384, 0.911826411753384, 0.911826411753384, 0.911826411753384, 0.911826411753384, 0.6193855812022243]","[0.886784835609217, 0.911826411753384, 0.7159745798891979, 0.7159745798891979, 0.36721620202250527, 0.10323093020037072]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.0885837828593212,0.1938061938061938,0.915691327910729,0.2827172827172827,False,0.4560733384262796,False,0.4514132484057296
"JON-AB
JO-15""",Empty-Gal4,True,"['PCA1', 'PCA3']","[0.016900848561228258, 0.07646967161201748, 0.016900848561228258, 0.9621482836066155, 0.8309842026194015, 0.7148193176775743]","[0.004192622832979163, 0.03823483580600874, 0.005633616187076086, 0.9621482836066155, 0.692486835516168, 0.4765462117850495]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.109779655390389,0.15484515484515485,1.229714206802783,0.014985014985014986,False,0.4560733384262796,False,0.09318806193806194
LC12,Empty-Split,False,[],"[0.6016446404961844, 0.6016446404961844, 0.6016446404961844, 0.6016446404961844, 0.6016446404961844, 0.6016446404961844]","[0.18918230992030094, 0.23544562486885767, 0.6016446404961844, 0.6016446404961844, 0.537265926636113, 0.3842667981691905]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.8372386997935917,0.22077922077922077,0.8473632418244388,0.4125874125874126,False,0.4560733384262796,False,0.5450575914152073
MB399B,Empty-Split,False,[],"[0.6238520809623239, 0.6238520809623239, 0.1962695011789227, 0.398645959861455, 0.6026898520282838, 0.6026898520282838]","[0.6238520809623239, 0.5798009470581065, 0.03271158352982045, 0.132881986620485, 0.4017932346855225, 0.36721620202250527]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.203754239841481,0.17782217782217782,1.0167957616816103,0.11288711288711288,False,0.4560733384262796,False,0.27733994400661066
MB463B,Empty-Split,False,[],"[0.346348206739567, 0.9605149582960633, 0.9605149582960633, 0.9605149582960633, 0.9605149582960633, 0.9605149582960633]","[0.05772470112326117, 0.5860416230076372, 0.7042746132087777, 0.9605149582960633, 0.8819307212779461, 0.45771743442744617]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",0.5999623582174268,0.984015984015984,0.7625246889690848,0.5634365634365635,False,0.9889857617130344,False,0.6634548883069593
86712 (LH421),Empty-Split,False,[],"[0.050722335292913395, 0.5259676827478296, 0.8591694958670374, 0.050722335292913395, 0.29998594514556315, 0.886784835609217]","[0.009049340514549248, 0.35064512183188634, 0.7159745798891979, 0.016907445097637797, 0.14999297257278157, 0.886784835609217]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.1261689683945952,0.6293706293706294,0.975977007416667,0.15684315684315683,False,0.7266526576871405,False,0.34679764679764674
86710 (LH290),Empty-Split,True,"['PCA2', 'PCA6']","[0.07646967161201748, 0.035682509500223517, 0.5798009470581065, 0.13577885001325696, 0.4611201578030286, 0.035682509500223517]","[0.03823483580600874, 0.011894169833407837, 0.5798009470581065, 0.0905192333421713, 0.3842667981691905, 0.010868230307152529]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.344848816405542,0.43956043956043955,0.9694674316897642,0.21878121878121878,False,0.632159207698776,False,0.3770367563471012
MB542B,Empty-Split,False,[],"[0.37327527668289706, 0.5123378639462922, 0.8301322406402155, 0.5983911096598582, 0.5983911096598582, 0.5983911096598582]","[0.06221254611381617, 0.1707792879820974, 0.8301322406402155, 0.3468892911616084, 0.39999766066623765, 0.49865925804988187]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",0.9529620903507466,0.5674325674325674,0.9807228840951154,0.1798201798201798,False,0.7114332208671831,False,0.36514505902261
MB371B,Empty-Split,False,[],"[0.05743750656962784, 0.9605149582960633, 0.9605149582960633, 0.9605149582960633, 0.9605149582960633, 0.3745514552015904]","[0.009572917761604639, 0.5860416230076372, 0.8301322406402155, 0.9342393414808573, 0.9605149582960633, 0.12485048506719679]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",0.7800728101723977,0.7262737262737263,0.47626291537634874,0.972027972027972,False,0.7854808235243018,False,0.9769372042099315
MB549C,Empty-Split,False,[],"[0.8301322406402155, 0.8301322406402155, 0.8301322406402155, 0.8301322406402155, 0.8301322406402155, 0.8301322406402155]","[0.8301322406402155, 0.39999766066623765, 0.6322436309019092, 0.5414703924391078, 0.1707792879820974, 0.7042746132087777]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",3.130008526990464,0.06693306693306693,0.9804291123396212,0.17382617382617382,False,0.36999111999111994,False,0.36032717282717286
MB543B,Empty-Split,False,[],"[0.6016446404961844, 0.6016446404961844, 0.6016446404961844, 0.24769008424902472, 0.6016446404961844, 0.5062057285667665]","[0.5798009470581065, 0.4017932346855225, 0.5166025822370435, 0.04128168070817079, 0.6016446404961844, 0.16873524285558883]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.782732970043288,0.27672327672327673,1.0526556429198746,0.10789210789210789,False,0.497002997002997,False,0.26838161838161834
MB434B,Empty-Split,False,[],"[0.812432208131742, 0.1673175884548048, 0.812432208131742, 0.812432208131742, 0.812432208131742, 0.812432208131742]","[0.41979076804604143, 0.027886264742467463, 0.812432208131742, 0.7879850135276372, 0.537265926636113, 0.7637449284635762]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.9523219346376761,0.18681318681318682,0.9439948055607091,0.2017982017982018,False,0.4560733384262796,False,0.3770367563471012
7362 (C739-Gal4),Empty-Gal4,False,[],"[0.6695737725847682, 0.6957611364697277, 0.3100914369864978, 0.6957611364697277, 0.6957611364697277, 0.8370636154898536]","[0.22319125752825608, 0.41979076804604143, 0.0516819061644163, 0.4765462117850495, 0.5798009470581065, 0.8370636154898536]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.5326449104228543,0.34465534465534464,0.8503405992855841,0.40559440559440557,False,0.5443366157651872,False,0.5430341470609927
51969 (Capa-GAL4 4F),Empty-Gal4,False,[],"[0.861855796318015, 0.5062057285667665, 0.861855796318015, 0.5259676827478296, 0.5227303518123327, 0.5062057285667665]","[0.861855796318015, 0.16873524285558883, 0.7397342431142654, 0.35064512183188634, 0.26136517590616637, 0.132881986620485]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.074478175696376,0.2097902097902098,0.9520106070278171,0.2177822177822178,False,0.4560733384262796,False,0.3770367563471012
MB418B ,Empty-Split,False,[],"[0.35748271951386945, 0.5583365375081784, 0.4406594424270063, 0.35748271951386945, 0.4406594424270063, 0.35748271951386945]","[0.17874135975693473, 0.5583365375081784, 0.36721620202250527, 0.16873524285558883, 0.36721620202250527, 0.07384365056328972]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.6369028290222942,0.21678321678321677,0.9040774860518974,0.2947052947052947,False,0.4560733384262796,False,0.4514132484057296
86683 (LH168),Empty-Split,False,[],"[0.29012437826521514, 0.5583365375081784, 0.5583365375081784, 0.5583365375081784, 0.29012437826521514, 0.5583365375081784]","[0.06418997117728065, 0.35064512183188634, 0.4765462117850495, 0.5583365375081784, 0.09670812608840504, 0.537265926636113]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.559398326820958,0.2047952047952048,0.8226029241144985,0.4065934065934066,False,0.4560733384262796,False,0.5430341470609927
86692 (LH1479),Empty-Split,False,[],"[0.6199230986844522, 0.42371525343577543, 0.861855796318015, 0.42371525343577543, 0.6199230986844522, 0.6199230986844522]","[0.5166025822370435, 0.14123841781192514, 0.861855796318015, 0.07384365056328972, 0.5166025822370435, 0.31895098736180794]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.10589195198932,0.16583416583416583,1.009839241722092,0.12187812187812187,False,0.4560733384262796,False,0.29221381028609944
86682 (LH85),Empty-Split,True,"['PCA1', 'PCA4', 'PCA6']","[0.04704554006288445, 0.24435600416931658, 0.05418957355293707, 0.014827662161636767, 0.06489999128443585, 0.04477806052205503]","[0.023522770031442226, 0.24435600416931658, 0.03612638236862471, 0.002471277026939461, 0.054083326070363216, 0.014926020174018343]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.9182264973181407,0.3026973026973027,1.5299142919658837,0.001998001998001998,False,0.5148441302287456,True,0.03614567250930887
86701 (LH849),Empty-Split,False,[],"[0.16497565252655022, 0.16497565252655022, 0.7228093781675458, 0.21307949310473037, 0.8488208023907478, 0.3870630259099738]","[0.05499188417551674, 0.027911995776823545, 0.6023411484729548, 0.10653974655236519, 0.8488208023907478, 0.2580420172733159]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.476430708032204,0.03196803196803197,0.994462767520576,0.0919080919080919,False,0.21162708259482452,False,0.24326988800673013
86685 (LH272),Empty-Split,False,[],"[0.36476281598428895, 0.3037658563942033, 0.3037658563942033, 0.22052054608290556, 0.3037658563942033, 0.3037658563942033]","[0.36476281598428895, 0.221869851827308, 0.2531382136618361, 0.036753424347150926, 0.19347001773625128, 0.21208911610078085]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.4084740507177287,0.029970029970029972,0.910878760998732,0.2077922077922078,False,0.21162708259482452,False,0.3770367563471012
86690 (LH374),Empty-Split,False,[],"[0.525904286362452, 0.525904286362452, 0.06540622867166836, 0.20646186040074144, 0.06540622867166836, 0.861855796318015]","[0.43825357196871007, 0.36721620202250527, 0.011894169833407837, 0.10323093020037072, 0.02180207622388945, 0.861855796318015]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.8648416870556968,0.21578421578421578,1.077029965648443,0.07592407592407592,False,0.4560733384262796,False,0.2189694363607407
86697 (LH989),Empty-Split,False,[],"[0.44306190337973833, 0.9927178095891742, 1.0, 0.9927178095891742, 1.0, 1.0]","[0.07384365056328972, 0.4963589047945871, 1.0, 0.45717472658891667, 1.0, 0.8370636154898536]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.8428472553485327,0.24375624375624375,0.7682958196611339,0.5424575424575424,False,0.4619761191189763,False,0.6502954876448852
86693 (LH979),Empty-Split,False,[],"[0.206633850696363, 0.812432208131742, 0.812432208131742, 0.206633850696363, 0.35748271951386945, 0.6296861520690622]","[0.04128168070817079, 0.7637449284635762, 0.812432208131742, 0.068877950232121, 0.17874135975693473, 0.41979076804604143]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",0.7070569331597083,0.7002997002997003,0.9437679269958154,0.21978021978021978,False,0.7699427644179025,False,0.3770367563471012
86699 (LH123),Empty-Split,True,"['PCA1', 'PCA4', 'PCA5']","[0.027148021543647746, 0.06679757361455757, 0.6957611364697277, 0.027148021543647746, 0.0436041524477789, 0.911826411753384]","[0.009049340514549248, 0.04453171574303838, 0.5798009470581065, 0.00824611159729866, 0.02180207622388945, 0.911826411753384]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.2908429919551092,0.3926073926073926,1.2159445460643916,0.015984015984015984,False,0.6056501637896986,False,0.0935535053182112
SS32219-Gal4 (LAL-2),Empty-Split,False,[],"[0.6447191119633355, 0.37474066080805196, 0.6447191119633355, 0.6692911266180891, 0.6447191119633355, 0.37474066080805196]","[0.5166025822370435, 0.12491355360268398, 0.35064512183188634, 0.6692911266180891, 0.537265926636113, 0.11009878371155198]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.006680506979081,0.23376623376623376,0.87192633036607,0.34065934065934067,False,0.4560733384262796,False,0.47740287881132953
GMR70G12-Gal4,Empty-Gal4,False,[],"[0.6447191119633355, 0.23729478789796268, 0.550824303033758, 0.23729478789796268, 0.24982710720536797, 0.8370636154898536]","[0.537265926636113, 0.07384365056328972, 0.36721620202250527, 0.07909826263265422, 0.12491355360268398, 0.8370636154898536]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.447299305021817,0.03496503496503497,1.075295732469513,0.054945054945054944,False,0.2174388111888112,False,0.17924698252567106
SS32230-Gal4 (LAL-1),Empty-Split,True,['PCA1'],"[0.04947666958379197, 0.8031493519417069, 0.8370636154898536, 0.6026898520282838, 0.6026898520282838, 0.6026898520282838]","[0.00824611159729866, 0.6692911266180891, 0.8370636154898536, 0.35064512183188634, 0.4017932346855225, 0.2750389932009092]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",1.3144646159577245,0.2827172827172827,0.7650965236876461,0.5704295704295704,False,0.497002997002997,False,0.6677381442087325
MBON-22-GaL4 (MBON-calyx),Empty-Split,False,[],"[0.5486096719067, 0.05953027250799077, 0.22019756742310395, 0.22019756742310395, 0.4784264810427119, 0.6464067390155086]","[0.45717472658891667, 0.009921712084665128, 0.10323093020037072, 0.11009878371155198, 0.31895098736180794, 0.6464067390155086]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",2.2372575413295563,0.16283716283716285,1.104939957491786,0.03996003996003996,False,0.4560733384262796,False,0.1529239990778452
MB247-Gal4,Empty-Gal4,False,[],"[0.08524081330363903, 0.09599004635277018, 1.0, 1.0, 0.09599004635277018, 1.0]","[0.014206802217273171, 0.04128168070817079, 1.0, 0.7879850135276372, 0.04799502317638509, 0.886784835609217]","['PCA1', 'PCA2', 'PCA3', 'PCA4', 'PCA5', 'PCA6']",4.649360134362365,0.008991008991008992,1.3162848574505157,0.005994005994005994,False,0.09416898890583102,False,0.051861182295964904
